\en	real	17	9	3	0.9	5	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	17	9	3	0.9	5	0	0	(5, 7)	LR	1	1	1	0	0	0
\en	real	17	9	3	0.9	5	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	real	17	9	3	0.9	5	0	0	(7, 9)	LR	1	1	1	0	0	0
\en	real	17	9	3	0.9	5	0	0	(9, 8)	RL	0	1	1	0	0	0
\en	random	21	8	4	0.8888888888888888	4	0	0	(1, 5)	LR	3	2	1	0	0	0
\en	random	21	8	4	0.8888888888888888	4	0	0	(1, 6)	LR	4	3	1	0	0	0
\en	random	21	8	4	0.8888888888888888	4	0	0	(1, 7)	LR	5	3	1	0	0	0
\en	random	21	8	4	0.8888888888888888	4	0	0	(1, 8)	LR	6	3	1	0	0	0
\en	random	21	8	4	0.8888888888888888	4	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	random	21	8	4	0.8888888888888888	4	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	random	21	8	4	0.8888888888888888	4	0	0	(5, 3)	RL	1	1	1	0	0	0
\en	real	21	8	4	0.8888888888888888	4	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	real	21	8	4	0.8888888888888888	4	0	0	(2, 4)	LR	1	1	1	0	0	0
\en	real	21	8	4	0.8888888888888888	4	0	0	(2, 6)	LR	2	1	1	0	0	0
\en	real	21	8	4	0.8888888888888888	4	0	0	(2, 8)	LR	3	1	1	0	0	0
\en	real	21	8	4	0.8888888888888888	4	0	0	(8, 11)	LR	2	1	1	0	0	0
\en	real	21	8	4	0.8888888888888888	4	0	0	(11, 9)	RL	1	1	1	0	0	0
\en	real	21	8	4	0.8888888888888888	4	0	0	(11, 10)	RL	0	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(1, 12)	LR	10	4	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(2, 4)	LR	1	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(4, 7)	LR	2	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(4, 8)	LR	3	2	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(4, 9)	LR	4	2	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(7, 5)	RL	1	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(12, 10)	RL	1	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(12, 11)	RL	0	1	1	0	0	0
\en	random	25	13	3	0.9285714285714286	5	0	0	(12, 13)	LR	0	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(1, 5)	LR	3	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(1, 7)	LR	5	2	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(5, 2)	RL	2	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(5, 3)	RL	1	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(7, 10)	LR	2	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(10, 8)	RL	1	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(10, 9)	RL	0	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(10, 13)	LR	2	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(13, 11)	RL	1	1	1	0	0	0
\en	real	25	13	3	0.9285714285714286	5	0	0	(13, 12)	RL	0	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(3, 1)	RL	1	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(5, 7)	LR	1	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(5, 9)	LR	3	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(5, 11)	LR	5	2	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(9, 8)	RL	0	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(11, 10)	RL	0	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(11, 12)	LR	0	1	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(13, 3)	RL	9	4	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(13, 5)	RL	7	3	1	0	0	0
\en	random	29	14	5	0.9333333333333333	4	0	0	(13, 14)	LR	0	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(2, 5)	LR	2	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(2, 11)	LR	8	3	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(5, 3)	RL	1	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(10, 9)	RL	0	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(11, 6)	RL	4	2	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(11, 7)	RL	3	2	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(11, 8)	RL	2	2	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(11, 10)	RL	0	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(11, 14)	LR	2	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(14, 12)	RL	1	1	1	0	0	0
\en	real	29	14	5	0.9333333333333333	4	0	0	(14, 13)	RL	0	1	1	0	0	0
